2;naval_base;3904.00;9.90;1092.00;-4.17;9323
2;naval_base;3916.00;9.95;1109.00;-2.16;9983
2;naval_base;3874.00;9.95;1105.00;-3.46;8195
2;naval_base;3851.00;9.93;1118.00;-3.46;10364
2;naval_base;3864.00;9.90;1109.00;-3.73;8195
2;naval_base;3895.00;9.93;1106.00;-3.61;9983
2;bunker;3895.00;11.43;1084.00;2.71;0
2;bunker;3853.00;9.90;1104.00;0.55;0
2;bunker;3847.00;10.03;1108.00;3.21;0
2;bunker;3860.00;9.90;1108.00;4.77;0
2;bunker;3898.00;9.95;1103.00;1.16;0
2;bunker;3899.00;9.90;1097.00;5.28;0
2;bunker;3852.00;9.90;1101.00;0.20;0
2;bunker;3872.00;12.00;1093.00;3.22;0
2;bunker;3914.00;9.93;1108.00;5.88;0
2;bunker;3891.00;9.90;1099.00;2.26;0
2;bunker;3882.00;9.90;1083.00;0.11;0
2;bunker;3885.00;9.90;1102.00;1.67;0
2;bunker;3870.00;9.90;1102.00;5.79;0
2;bunker;3921.00;9.90;1108.00;0.71;0
2;coastal_bunker;3907.00;9.93;1089.00;-4.17;0
2;coastal_bunker;3919.00;9.90;1107.00;1.57;0
2;coastal_bunker;3890.00;9.90;1108.00;-3.61;0
2;coastal_bunker;3872.00;9.93;1107.00;-3.46;0
2;coastal_bunker;3856.00;9.65;1115.00;-3.46;0
2;coastal_bunker;3910.00;9.90;1108.00;-3.14;0
2;coastal_bunker;3858.00;9.95;1113.00;-3.00;0
2;coastal_bunker;3883.00;9.95;1105.00;-2.36;0
2;dockyard;3899.00;9.95;1104.00;-3.61;0
2;anti_air_building;3876.00;9.90;1099.00;3.29;0
2;anti_air_building;3852.00;9.90;1103.00;5.95;0
2;anti_air_building;3887.00;9.90;1099.00;2.33;0
2;synthetic_refinery;3866.00;10.15;1098.00;3.89;0
2;fuel_silo;3893.00;9.90;1095.00;1.73;0
2;radar_station;3884.00;9.90;1098.00;4.56;0
2;rocket_site;3868.00;9.90;1105.00;0.78;0
2;nuclear_reactor;3861.00;9.90;1105.00;2.34;0
3;arms_factory;3937.00;9.95;1122.00;2.04;0
3;arms_factory;3934.00;9.93;1121.00;4.70;0
3;arms_factory;3937.00;9.93;1121.00;2.54;0
3;arms_factory;3937.00;9.93;1121.00;3.74;0
3;arms_factory;3936.00;9.95;1123.00;0.48;0
3;arms_factory;3937.00;9.95;1122.00;3.14;0
3;industrial_complex;3936.00;9.93;1120.00;5.81;0
3;industrial_complex;3936.00;9.95;1122.00;2.54;0
3;industrial_complex;3936.00;9.95;1121.00;5.21;0
3;industrial_complex;3936.00;9.95;1123.00;1.59;0
3;industrial_complex;3936.00;9.95;1123.00;4.25;0
3;industrial_complex;3935.00;9.93;1120.00;0.99;0
3;air_base;3936.00;9.95;1122.00;3.66;0
3;naval_base;3937.00;9.50;1119.00;0.79;8673
3;bunker;3935.00;9.95;1123.00;2.70;0
3;coastal_bunker;3939.00;9.90;1123.00;0.79;0
3;dockyard;3933.00;9.90;1123.00;-2.03;0
3;anti_air_building;3935.00;9.95;1122.00;4.76;0
3;anti_air_building;3935.00;9.95;1122.00;2.61;0
3;anti_air_building;3934.00;9.90;1120.00;2.71;0
3;synthetic_refinery;3935.00;9.95;1123.00;0.55;0
3;fuel_silo;3935.00;9.95;1121.00;3.21;0
3;radar_station;3936.00;9.95;1122.00;6.00;0
3;rocket_site;3934.00;9.95;1122.00;1.16;0
3;nuclear_reactor;3934.00;9.90;1120.00;5.28;0
4;arms_factory;3792.00;12.80;947.00;2.54;0
4;arms_factory;3782.00;11.45;922.00;3.74;0
4;arms_factory;3807.00;13.35;930.00;0.48;0
4;arms_factory;3785.00;11.65;925.00;3.14;0
4;arms_factory;3797.00;12.55;928.00;5.81;0
4;arms_factory;3789.00;12.78;948.00;2.54;0
4;industrial_complex;3789.00;11.45;931.00;5.21;0
4;industrial_complex;3785.00;12.00;918.00;1.59;0
4;industrial_complex;3793.00;12.30;925.00;4.25;0
4;industrial_complex;3790.00;12.60;921.00;0.99;0
4;industrial_complex;3805.00;13.00;928.00;3.66;0
4;industrial_complex;3798.00;12.60;931.00;0.04;0
4;air_base;3787.00;11.53;928.00;2.70;0
4;bunker;3793.00;12.45;934.00;5.72;0
4;bunker;3786.00;12.15;946.00;0.64;0
4;bunker;3806.00;12.90;921.00;4.76;0
4;bunker;3804.00;12.85;944.00;2.61;0
4;bunker;3790.00;12.55;922.00;2.71;0
4;bunker;3785.00;11.90;943.00;0.55;0
4;bunker;3794.00;12.80;916.00;3.21;0
4;anti_air_building;3801.00;12.80;938.00;4.77;0
4;anti_air_building;3801.00;12.70;933.00;1.16;0
4;anti_air_building;3789.00;12.45;921.00;5.28;0
4;synthetic_refinery;3784.00;11.45;933.00;0.20;0
4;fuel_silo;3791.00;12.30;924.00;3.22;0
4;radar_station;3792.00;12.15;933.00;1.13;0
4;rocket_site;3792.00;12.28;934.00;2.26;0
4;nuclear_reactor;3779.00;11.30;922.00;0.11;0
5;arms_factory;3904.00;10.90;1034.00;0.48;0
5;arms_factory;3897.00;9.90;1072.00;3.14;0
5;arms_factory;3911.00;9.90;1081.00;5.81;0
5;arms_factory;3859.00;10.00;1050.00;2.54;0
5;arms_factory;3869.00;9.90;1045.00;5.21;0
5;arms_factory;3864.00;10.73;1039.00;1.59;0
5;industrial_complex;3878.00;9.90;1074.00;4.25;0
5;industrial_complex;3869.00;9.90;1058.00;0.99;0
5;industrial_complex;3869.00;9.90;1074.00;3.66;0
5;industrial_complex;3912.00;9.90;1079.00;0.04;0
5;industrial_complex;3901.00;9.90;1054.00;2.70;0
5;industrial_complex;3902.00;9.90;1069.00;5.72;0
5;air_base;3884.00;9.90;1071.00;0.64;0
5;naval_base;3912.00;9.93;1084.00;1.57;10220
5;naval_base;3917.00;9.93;1079.00;-4.55;10220
5;bunker;3866.00;11.10;1034.00;2.71;0
5;bunker;3882.00;9.90;1068.00;0.55;0
5;bunker;3886.00;10.45;1055.00;3.21;0
5;bunker;3897.00;11.45;1064.00;4.77;0
5;bunker;3881.00;9.90;1073.00;1.16;0
5;bunker;3902.00;9.90;1081.00;5.28;0
5;bunker;3903.00;9.90;1075.00;0.20;0
5;bunker;3906.00;9.90;1045.00;3.22;0
5;bunker;3873.00;9.98;1051.00;5.88;0
5;bunker;3867.00;10.57;1062.00;2.26;0
5;bunker;3897.00;9.90;1071.00;0.11;0
5;bunker;3881.00;9.90;1079.00;1.67;0
5;bunker;3878.00;10.90;1041.00;5.79;0
5;bunker;3912.00;9.95;1083.00;0.71;0
5;bunker;3868.00;9.90;1072.00;4.83;0
5;bunker;3887.00;9.90;1073.00;0.11;0
5;bunker;3911.00;9.90;1077.00;2.78;0
5;bunker;3900.00;11.80;1032.00;5.44;0
5;bunker;3871.00;9.90;1060.00;2.17;0
5;bunker;3886.00;10.50;1050.00;3.38;0
5;bunker;3894.00;9.90;1073.00;1.22;0
5;bunker;3900.00;10.23;1058.00;5.34;0
5;bunker;3857.00;10.75;1066.00;5.45;0
5;bunker;3854.00;11.80;1068.00;3.29;0
5;bunker;3897.00;10.00;1046.00;5.95;0
5;coastal_bunker;3908.00;9.90;1088.00;-3.14;0
5;coastal_bunker;3923.00;9.65;1074.00;-4.55;0
5;dockyard;3913.00;9.90;1084.00;1.57;0
5;anti_air_building;3887.00;10.40;1061.00;4.40;0
5;anti_air_building;3897.00;11.53;1063.00;0.78;0
5;anti_air_building;3883.00;9.90;1077.00;2.34;0
5;synthetic_refinery;3890.00;10.75;1042.00;0.18;0
5;fuel_silo;3905.00;9.90;1078.00;2.84;0
5;radar_station;3882.00;9.90;1058.00;5.96;0
5;rocket_site;3867.00;10.82;1059.00;2.24;0
5;nuclear_reactor;3860.00;9.90;1066.00;3.45;0
6;arms_factory;3609.00;13.05;862.00;2.54;0
6;arms_factory;3542.00;13.45;839.00;5.21;0
6;arms_factory;3578.00;13.20;851.00;1.59;0
6;arms_factory;3559.00;13.65;850.00;4.25;0
6;arms_factory;3583.00;13.90;835.00;0.99;0
6;arms_factory;3582.00;13.65;852.00;3.66;0
6;industrial_complex;3601.00;13.05;852.00;0.04;0
6;industrial_complex;3591.00;13.70;839.00;2.70;0
6;industrial_complex;3551.00;12.95;845.00;5.72;0
6;industrial_complex;3591.00;13.40;828.00;0.64;0
6;industrial_complex;3560.00;13.70;827.00;4.76;0
6;industrial_complex;3603.00;12.68;834.00;2.61;0
6;air_base;3601.00;13.40;845.00;2.71;0
6;bunker;3593.00;13.80;844.00;0.55;0
6;bunker;3604.00;12.78;865.00;3.21;0
6;bunker;3536.00;12.78;830.00;4.77;0
6;bunker;3615.00;12.55;884.00;1.16;0
6;bunker;3612.00;12.82;863.00;5.28;0
6;bunker;3593.00;14.62;854.00;0.20;0
6;bunker;3550.00;13.20;850.00;3.22;0
6;bunker;3598.00;13.93;838.00;5.88;0
6;bunker;3566.00;14.78;835.00;2.26;0
6;bunker;3586.00;13.70;842.00;0.11;0
6;bunker;3603.00;12.80;883.00;1.67;0
6;bunker;3577.00;12.78;854.00;5.79;0
6;bunker;3551.00;12.53;856.00;0.71;0
6;bunker;3592.00;13.88;822.00;4.83;0
6;bunker;3608.00;12.40;837.00;0.11;0
6;bunker;3604.00;13.98;847.00;2.78;0
6;bunker;3570.00;14.48;829.00;5.44;0
6;bunker;3624.00;12.55;878.00;2.17;0
6;bunker;3562.00;14.28;844.00;3.38;0
6;bunker;3573.00;14.80;835.00;1.22;0
6;bunker;3558.00;13.75;841.00;5.34;0
6;bunker;3573.00;12.62;852.00;5.45;0
6;bunker;3542.00;13.28;832.00;3.29;0
6;bunker;3585.00;13.70;847.00;5.95;0
6;bunker;3539.00;13.38;839.00;2.33;0
6;bunker;3566.00;11.80;859.00;3.89;0
6;bunker;3603.00;12.60;878.00;1.73;0
6;bunker;3566.00;12.07;862.00;4.40;0
6;bunker;3575.00;14.48;829.00;0.78;0
6;anti_air_building;3581.00;13.70;849.00;2.34;0
6;anti_air_building;3603.00;12.60;875.00;0.18;0
6;anti_air_building;3618.00;12.73;876.00;2.84;0
6;synthetic_refinery;3611.00;12.40;859.00;5.50;0
6;fuel_silo;3579.00;12.90;845.00;2.24;0
6;radar_station;3581.00;13.55;852.00;5.20;0
6;rocket_site;3577.00;14.20;828.00;1.29;0
6;nuclear_reactor;3617.00;12.45;867.00;2.85;0
7;arms_factory;4139.00;10.60;985.00;1.59;0
7;arms_factory;4134.00;10.30;1016.00;4.25;0
7;arms_factory;4170.00;10.10;987.00;0.99;0
7;arms_factory;4149.00;11.70;1000.00;3.66;0
7;arms_factory;4161.00;9.90;990.00;0.04;0
7;arms_factory;4132.00;11.32;1007.00;2.70;0
7;industrial_complex;4150.00;10.30;985.00;5.72;0
7;industrial_complex;4132.00;11.68;998.00;0.64;0
7;industrial_complex;4141.00;12.25;998.00;4.76;0
7;industrial_complex;4143.00;12.55;1001.00;2.61;0
7;industrial_complex;4154.00;9.95;1014.00;2.71;0
7;industrial_complex;4144.00;11.23;1007.00;0.55;0
7;air_base;4141.00;10.60;987.00;3.21;0
7;naval_base;4166.00;9.93;1012.00;-3.73;10792
7;naval_base;4139.00;9.93;1022.00;-3.39;9300
7;naval_base;4150.00;9.90;1017.00;-3.14;10389
7;naval_base;4125.00;9.95;1019.00;-3.46;10387
7;naval_base;4127.00;9.50;1022.00;-2.21;10387
7;bunker;4133.00;10.45;988.00;5.88;0
7;bunker;4136.00;11.45;1009.00;2.26;0
7;bunker;4164.00;9.90;1011.00;0.11;0
7;bunker;4121.00;10.53;992.00;1.67;0
7;bunker;4169.00;9.90;1000.00;5.79;0
7;bunker;4144.00;12.00;1000.00;0.71;0
7;bunker;4155.00;10.07;988.00;4.83;0
7;bunker;4132.00;11.85;1002.00;0.11;0
7;bunker;4157.00;10.40;998.00;2.78;0
7;bunker;4145.00;9.93;1016.00;5.44;0
7;bunker;4137.00;9.90;1018.00;2.17;0
7;bunker;4129.00;11.40;1004.00;3.38;0
7;bunker;4152.00;11.55;1000.00;1.22;0
7;bunker;4130.00;10.82;987.00;5.34;0
7;bunker;4150.00;9.95;1015.00;5.45;0
7;bunker;4124.00;10.60;1009.00;3.29;0
7;bunker;4165.00;10.00;993.00;5.95;0
7;coastal_bunker;4145.00;9.93;1018.00;-3.39;0
7;coastal_bunker;4170.00;9.95;1010.00;-3.73;0
7;coastal_bunker;4135.00;9.93;1023.00;-3.61;0
7;coastal_bunker;4125.00;9.95;1019.00;-3.46;0
7;coastal_bunker;4151.00;9.93;1016.00;-3.14;0
7;dockyard;4144.00;9.95;1018.00;-3.39;0
7;anti_air_building;4153.00;11.32;1001.00;0.18;0
7;anti_air_building;4137.00;10.60;983.00;2.84;0
7;anti_air_building;4139.00;11.70;1008.00;5.50;0
7;synthetic_refinery;4129.00;10.60;988.00;2.24;0
7;fuel_silo;4155.00;9.90;1012.00;3.45;0
7;radar_station;4147.00;11.65;999.00;1.85;0
7;rocket_site;4168.00;10.10;988.00;2.85;0
7;nuclear_reactor;4149.00;10.40;983.00;5.51;0
8;arms_factory;4215.00;10.07;1051.00;0.99;0
8;arms_factory;4232.00;10.82;1067.00;3.66;0
8;arms_factory;4210.00;10.60;1035.00;0.04;0
8;arms_factory;4235.00;11.10;1021.00;2.70;0
8;arms_factory;4226.00;11.10;1041.00;5.72;0
8;arms_factory;4242.00;11.00;1029.00;0.64;0
8;industrial_complex;4233.00;11.20;1042.00;4.76;0
8;industrial_complex;4215.00;11.05;1061.00;2.61;0
8;industrial_complex;4233.00;11.10;1026.00;2.71;0
8;industrial_complex;4215.00;11.10;1036.00;0.55;0
8;industrial_complex;4209.00;10.12;1063.00;3.21;0
8;industrial_complex;4217.00;10.88;1044.00;4.77;0
8;air_base;4244.00;10.90;1030.00;1.16;0
8;naval_base;4205.00;9.95;1058.00;-2.36;8183
8;naval_base;4255.00;9.95;1049.00;-3.46;9449
8;naval_base;4214.00;9.95;1069.00;-3.14;8353
8;naval_base;4241.00;9.93;1066.00;-4.25;10379
8;naval_base;4232.00;9.95;1072.00;-3.61;10379
8;naval_base;4228.00;9.90;1071.00;-3.14;8353
8;naval_base;4248.00;9.93;1055.00;1.11;9449
8;naval_base;4205.00;9.50;1066.00;-1.57;8183
8;bunker;4220.00;10.60;1058.00;0.71;0
8;bunker;4221.00;10.20;1051.00;4.83;0
8;bunker;4228.00;11.10;1036.00;0.11;0
8;bunker;4239.00;10.90;1034.00;2.78;0
8;bunker;4220.00;11.10;1041.00;5.44;0
8;bunker;4203.00;10.10;1055.00;2.17;0
8;bunker;4240.00;11.10;1023.00;3.38;0
8;bunker;4231.00;11.05;1022.00;1.22;0
8;bunker;4226.00;10.90;1043.00;5.34;0
8;bunker;4227.00;11.12;1063.00;5.45;0
8;bunker;4241.00;11.05;1029.00;3.29;0
8;bunker;4232.00;10.50;1054.00;5.95;0
8;bunker;4209.00;10.25;1062.00;2.33;0
8;bunker;4231.00;10.03;1058.00;3.89;0
8;bunker;4240.00;9.95;1062.00;1.73;0
8;bunker;4247.00;10.68;1046.00;4.40;0
8;bunker;4232.00;9.90;1070.00;0.78;0
8;bunker;4244.00;11.10;1038.00;2.34;0
8;bunker;4252.00;11.03;1025.00;0.18;0
8;bunker;4241.00;10.00;1059.00;2.84;0
8;bunker;4207.00;10.60;1056.00;5.50;0
8;bunker;4250.00;10.25;1044.00;2.24;0
8;bunker;4222.00;9.95;1070.00;3.45;0
8;bunker;4211.00;9.90;1071.00;1.29;0
8;coastal_bunker;4247.00;9.93;1057.00;-4.25;0
8;coastal_bunker;4252.00;9.93;1051.00;-3.46;0
8;coastal_bunker;4209.00;9.93;1068.00;-3.14;0
8;coastal_bunker;4217.00;9.95;1069.00;-3.14;0
8;coastal_bunker;4199.00;9.50;1056.00;-2.36;0
8;coastal_bunker;4232.00;9.95;1072.00;-3.61;0
8;coastal_bunker;4238.00;9.98;1067.00;-4.25;0
8;coastal_bunker;4205.00;9.50;1067.00;-2.68;0
8;dockyard;4205.00;9.50;1067.00;-2.68;0
8;anti_air_building;4215.00;10.30;1052.00;2.41;0
8;anti_air_building;4229.00;11.10;1031.00;0.25;0
8;anti_air_building;4245.00;10.60;1054.00;1.45;0
8;synthetic_refinery;4232.00;11.10;1022.00;4.47;0
8;fuel_silo;4252.00;11.03;1024.00;0.85;0
8;radar_station;4228.00;11.05;1041.00;4.98;0
8;rocket_site;4242.00;11.15;1042.00;5.08;0
8;nuclear_reactor;4222.00;10.15;1053.00;2.92;0
9;arms_factory;4277.00;9.90;1035.00;0.04;0
9;arms_factory;4280.00;9.90;1036.00;2.70;0
9;arms_factory;4300.00;9.90;1039.00;5.72;0
9;arms_factory;4293.00;9.90;1039.00;0.64;0
9;arms_factory;4292.00;10.90;1010.00;4.76;0
9;arms_factory;4289.00;10.20;1022.00;2.61;0
9;industrial_complex;4301.00;9.90;1037.00;2.71;0
9;industrial_complex;4286.00;10.68;1016.00;0.55;0
9;industrial_complex;4262.00;10.90;1018.00;3.21;0
9;industrial_complex;4267.00;10.15;1027.00;4.77;0
9;industrial_complex;4287.00;9.90;1033.00;1.16;0
9;industrial_complex;4278.00;10.70;1015.00;5.28;0
9;air_base;4290.00;9.93;1029.00;0.20;0
9;naval_base;4290.00;9.90;1046.00;-3.39;9630
9;naval_base;4278.00;9.93;1043.00;-3.93;9630
9;naval_base;4297.00;9.95;1041.00;-3.14;9630
9;bunker;4285.00;9.98;1028.00;0.11;0
9;bunker;4273.00;9.90;1035.00;1.67;0
9;bunker;4284.00;10.70;1017.00;5.79;0
9;bunker;4295.00;10.00;1023.00;0.71;0
9;bunker;4282.00;10.43;1024.00;4.83;0
9;bunker;4278.00;9.90;1037.00;0.11;0
9;bunker;4287.00;10.80;1015.00;2.78;0
9;bunker;4302.00;9.90;1033.00;5.44;0
9;bunker;4267.00;10.70;1022.00;2.17;0
9;bunker;4297.00;9.90;1030.00;3.38;0
9;bunker;4260.00;10.60;1023.00;1.22;0
9;bunker;4287.00;9.90;1037.00;5.34;0
9;coastal_bunker;4286.00;9.90;1044.00;-3.39;0
9;coastal_bunker;4296.00;9.90;1042.00;-3.14;0
9;coastal_bunker;4275.00;9.65;1043.00;-2.21;0
9;dockyard;4302.00;9.90;1041.00;-3.14;0
9;anti_air_building;4296.00;9.90;1034.00;3.89;0
9;anti_air_building;4282.00;10.30;1025.00;1.73;0
9;anti_air_building;4299.00;9.90;1026.00;4.40;0
9;synthetic_refinery;4283.00;9.90;1039.00;0.78;0
9;fuel_silo;4296.00;9.90;1031.00;2.34;0
9;radar_station;4283.00;10.30;1025.00;0.45;0
9;rocket_site;4289.00;10.85;1014.00;2.84;0
9;nuclear_reactor;4270.00;10.75;1019.00;5.50;0
10;arms_factory;3705.00;10.70;708.00;5.72;0
10;arms_factory;3707.00;11.05;691.00;0.64;0
10;arms_factory;3704.00;10.70;722.00;4.76;0
10;arms_factory;3705.00;11.23;698.00;2.61;0
10;arms_factory;3709.00;9.90;712.00;2.71;0
10;arms_factory;3703.00;11.43;669.00;0.55;0
10;industrial_complex;3705.00;11.38;685.00;3.21;0
10;industrial_complex;3700.00;11.62;690.00;4.77;0
10;industrial_complex;3700.00;11.45;696.00;1.16;0
10;industrial_complex;3703.00;11.00;709.00;5.28;0
10;industrial_complex;3704.00;10.55;724.00;0.20;0
10;industrial_complex;3705.00;11.32;681.00;3.22;0
10;air_base;3700.00;11.85;685.00;5.88;0
10;bunker;3703.00;11.00;706.00;2.26;0
10;bunker;3698.00;11.80;690.00;0.11;0
10;bunker;3703.00;11.55;684.00;1.67;0
10;bunker;3703.00;11.00;709.00;5.79;0
10;bunker;3707.00;10.82;673.00;0.71;0
10;bunker;3704.00;10.32;729.00;4.83;0
10;anti_air_building;3704.00;10.40;726.00;0.11;0
10;anti_air_building;3700.00;11.18;699.00;2.78;0
10;anti_air_building;3700.00;11.75;686.00;5.44;0
10;synthetic_refinery;3704.00;11.48;672.00;2.17;0
10;fuel_silo;3707.00;11.15;686.00;3.38;0
10;radar_station;3705.00;11.20;699.00;3.54;0
10;rocket_site;3710.00;10.65;696.00;5.34;0
10;nuclear_reactor;3704.00;10.75;710.00;5.45;0
11;arms_factory;3673.00;15.32;456.00;4.76;0
11;arms_factory;3674.00;14.18;456.00;2.61;0
11;arms_factory;3669.00;18.55;449.00;2.71;0
11;arms_factory;3666.00;18.95;441.00;0.55;0
11;arms_factory;3670.00;16.15;462.00;3.21;0
11;arms_factory;3671.00;15.65;462.00;4.77;0
11;industrial_complex;3667.00;19.08;446.00;1.16;0
11;industrial_complex;3664.00;18.30;439.00;5.28;0
11;industrial_complex;3665.00;18.60;439.00;0.20;0
11;industrial_complex;3666.00;16.75;451.00;3.22;0
11;industrial_complex;3668.00;18.15;451.00;5.88;0
11;industrial_complex;3670.00;16.43;443.00;2.26;0
11;air_base;3667.00;17.77;435.00;0.11;0
11;bunker;3659.00;13.65;456.00;1.67;0
11;bunker;3672.00;14.30;440.00;5.79;0
11;bunker;3667.00;18.27;436.00;0.71;0
11;anti_air_building;3663.00;12.65;461.00;4.83;0
11;anti_air_building;3668.00;18.27;453.00;0.11;0
11;anti_air_building;3670.00;18.25;453.00;2.78;0
11;synthetic_refinery;3661.00;14.68;438.00;5.44;0
11;fuel_silo;3662.00;16.10;438.00;2.17;0
11;radar_station;3665.00;18.20;448.00;5.77;0
11;rocket_site;3670.00;15.73;442.00;1.22;0
11;nuclear_reactor;3671.00;15.45;442.00;5.34;0
12;arms_factory;3674.00;11.45;427.00;2.71;0
12;arms_factory;3672.00;11.20;419.00;0.55;0
12;arms_factory;3676.00;11.60;426.00;3.21;0
12;arms_factory;3676.00;11.30;418.00;4.77;0
12;arms_factory;3679.00;11.60;422.00;1.16;0
12;arms_factory;3676.00;11.78;430.00;5.28;0
12;industrial_complex;3672.00;11.20;422.00;0.20;0
12;industrial_complex;3673.00;11.48;427.00;3.22;0
12;industrial_complex;3672.00;11.20;420.00;5.88;0
12;industrial_complex;3673.00;11.20;424.00;2.26;0
12;industrial_complex;3677.00;12.68;447.00;0.11;0
12;industrial_complex;3675.00;11.25;424.00;1.67;0
12;air_base;3677.00;12.12;432.00;5.79;0
12;bunker;3675.00;11.32;423.00;0.71;0
12;bunker;3677.00;12.30;434.00;4.83;0
12;bunker;3674.00;11.65;428.00;0.11;0
12;bunker;3677.00;10.20;464.00;2.78;0
12;bunker;3677.00;12.68;447.00;5.44;0
12;anti_air_building;3677.00;10.57;461.00;2.17;0
12;anti_air_building;3677.00;12.30;434.00;3.38;0
12;anti_air_building;3680.00;11.30;420.00;1.22;0
12;synthetic_refinery;3673.00;12.00;431.00;5.34;0
12;fuel_silo;3672.00;11.20;420.00;5.45;0
12;radar_station;3676.00;13.00;443.00;4.25;0
12;rocket_site;3676.00;11.30;418.00;5.95;0
12;nuclear_reactor;3676.00;11.45;424.00;2.33;0
13;arms_factory;3646.00;13.30;541.00;3.21;0
13;arms_factory;3650.00;13.43;545.00;4.77;0
13;arms_factory;3647.00;13.15;546.00;1.16;0
13;arms_factory;3650.00;13.40;553.00;5.28;0
13;arms_factory;3655.00;13.40;548.00;0.20;0
13;arms_factory;3646.00;13.30;541.00;3.22;0
13;industrial_complex;3651.00;13.45;545.00;5.88;0
13;industrial_complex;3643.00;13.20;547.00;2.26;0
13;industrial_complex;3651.00;13.35;553.00;0.11;0
13;industrial_complex;3655.00;13.40;548.00;1.67;0
13;industrial_complex;3646.00;13.30;542.00;5.79;0
13;industrial_complex;3652.00;13.40;545.00;0.71;0
13;air_base;3643.00;13.20;547.00;4.83;0
13;bunker;3651.00;13.35;553.00;0.11;0
13;bunker;3657.00;13.00;544.00;2.78;0
13;bunker;3644.00;13.35;544.00;5.44;0
13;anti_air_building;3652.00;13.40;545.00;2.17;0
13;anti_air_building;3644.00;13.25;547.00;3.38;0
13;anti_air_building;3650.00;13.30;554.00;1.22;0
13;synthetic_refinery;3657.00;13.30;548.00;5.34;0
13;fuel_silo;3647.00;13.32;542.00;5.45;0
13;radar_station;3650.00;13.40;550.00;4.25;0
13;rocket_site;3645.00;13.25;547.00;5.95;0
13;nuclear_reactor;3651.00;13.25;554.00;2.33;0
14;arms_factory;4029.00;11.75;985.00;1.16;0
14;arms_factory;4035.00;12.00;985.00;5.28;0
14;arms_factory;4009.00;10.85;1003.00;0.20;0
14;arms_factory;4009.00;10.50;991.00;3.22;0
14;arms_factory;4011.00;11.30;998.00;5.88;0
14;arms_factory;4016.00;11.90;998.00;2.26;0
14;industrial_complex;4012.00;11.55;999.00;0.11;0
14;industrial_complex;4026.00;12.70;989.00;1.67;0
14;industrial_complex;4032.00;13.80;989.00;5.79;0
14;industrial_complex;4024.00;11.50;999.00;0.71;0
14;industrial_complex;3994.00;10.40;995.00;4.83;0
14;industrial_complex;3999.00;10.43;995.00;0.11;0
14;air_base;4040.00;10.98;982.00;2.78;0
14;bunker;4015.00;10.50;983.00;5.44;0
14;bunker;4012.00;11.65;998.00;2.17;0
14;bunker;4031.00;12.25;986.00;3.38;0
14;bunker;4024.00;12.82;993.00;1.22;0
14;bunker;3990.00;10.50;997.00;5.34;0
14;bunker;4016.00;11.48;1003.00;5.45;0
14;bunker;3987.00;10.40;995.00;3.29;0
14;bunker;4030.00;12.28;987.00;5.95;0
